metric	aggregation	train_set	train_size	growth_factor	test_set	run	measure	value
wer	50%	libri	10.0	1.0	dev-clean	extended	total_errors	39.1
wer	75%	libri	10.0	1.0	dev-clean	extended	total_errors	44.2
wer	max	libri	10.0	1.0	dev-clean	extended	total_errors	58.3
wer	count	libri	1.0	-1.0	dev-clean	final	total_errors	40.0
wer	mean	libri	1.0	-1.0	dev-clean	final	total_errors	256.1375
wer	std	libri	1.0	-1.0	dev-clean	final	total_errors	27.49424823299295
wer	min	libri	1.0	-1.0	dev-clean	final	total_errors	210.3
wer	25%	libri	1.0	-1.0	dev-clean	final	total_errors	232.925
wer	50%	libri	1.0	-1.0	dev-clean	final	total_errors	251.65
wer	75%	libri	1.0	-1.0	dev-clean	final	total_errors	274.275
wer	max	libri	1.0	-1.0	dev-clean	final	total_errors	308.4
wer	count	libri	10.0	1.0	ood	extended	total_errors	2958.0
wer	mean	libri	10.0	1.0	ood	extended	total_errors	81.10033806626079
wer	std	libri	10.0	1.0	ood	extended	total_errors	26.982096668651053
wer	min	libri	10.0	1.0	ood	extended	total_errors	12.5
wer	25%	libri	10.0	1.0	ood	extended	total_errors	66.7
wer	50%	libri	10.0	1.0	ood	extended	total_errors	80.0
wer	75%	libri	10.0	1.0	ood	extended	total_errors	100.0
wer	max	libri	10.0	1.0	ood	extended	total_errors	400.0
wer	count	libri	100.0	2.0	test-clean	final	total_errors	40.0
wer	mean	libri	100.0	2.0	test-clean	final	total_errors	15.5825
wer	std	libri	100.0	2.0	test-clean	final	total_errors	4.592685795970897
wer	min	libri	100.0	2.0	test-clean	final	total_errors	6.4
wer	25%	libri	100.0	2.0	test-clean	final	total_errors	12.575
wer	50%	libri	100.0	2.0	test-clean	final	total_errors	15.8
wer	75%	libri	100.0	2.0	test-clean	final	total_errors	18.05
wer	max	libri	100.0	2.0	test-clean	final	total_errors	26.4
cer	count	libri	100.0	2.0	ood	final	total_errors	2958.0
cer	mean	libri	100.0	2.0	ood	final	total_errors	30.354699121027764
cer	std	libri	100.0	2.0	ood	final	total_errors	19.81790240906534
cer	min	libri	100.0	2.0	ood	final	total_errors	1.4
cer	25%	libri	100.0	2.0	ood	final	total_errors	16.2
cer	50%	libri	100.0	2.0	ood	final	total_errors	28.0
cer	75%	libri	100.0	2.0	ood	final	total_errors	41.075
cer	max	libri	100.0	2.0	ood	final	total_errors	462.5
cer	count	libri	1.0	1.0	dev-clean	final	total_errors	40.0
cer	mean	libri	1.0	1.0	dev-clean	final	total_errors	78.90499999999999
cer	std	libri	1.0	1.0	dev-clean	final	total_errors	4.498030908217734
cer	min	libri	1.0	1.0	dev-clean	final	total_errors	71.5
cer	25%	libri	1.0	1.0	dev-clean	final	total_errors	74.625
cer	50%	libri	1.0	1.0	dev-clean	final	total_errors	78.69999999999997
cer	75%	libri	1.0	1.0	dev-clean	final	total_errors	82.125
cer	max	libri	1.0	1.0	dev-clean	final	total_errors	87.9
cer	count	libri	10.0	1.0	ood	extended	total_errors	2958.0
cer	mean	libri	10.0	1.0	ood	extended	total_errors	43.460513860716716
cer	std	libri	10.0	1.0	ood	extended	total_errors	20.108439266449192
cer	min	libri	10.0	1.0	ood	extended	total_errors	2.8
cer	25%	libri	10.0	1.0	ood	extended	total_errors	31.1
cer	50%	libri	10.0	1.0	ood	extended	total_errors	42.1
cer	75%	libri	10.0	1.0	ood	extended	total_errors	54.2
cer	max	libri	10.0	1.0	ood	extended	total_errors	418.8
cer	count	libri	100.0	1.0	dev-clean	final	total_errors	40.0
cer	mean	libri	100.0	1.0	dev-clean	final	total_errors	5.94
cer	std	libri	100.0	1.0	dev-clean	final	total_errors	2.1341905329115374
cer	min	libri	100.0	1.0	dev-clean	final	total_errors	3.4
cer	25%	libri	100.0	1.0	dev-clean	final	total_errors	4.625
cer	50%	libri	100.0	1.0	dev-clean	final	total_errors	5.55
cer	75%	libri	100.0	1.0	dev-clean	final	total_errors	6.800000000000002
cer	max	libri	100.0	1.0	dev-clean	final	total_errors	13.9
cer	count	libri	0.1	0.5	dev-clean	final	total_errors	40.0
cer	mean	libri	0.1	0.5	dev-clean	final	total_errors	155.08499999999995
cer	std	libri	0.1	0.5	dev-clean	final	total_errors	19.749917883633252
cer	min	libri	0.1	0.5	dev-clean	final	total_errors	119.6
cer	25%	libri	0.1	0.5	dev-clean	final	total_errors	138.25
cer	50%	libri	0.1	0.5	dev-clean	final	total_errors	152.75
cer	75%	libri	0.1	0.5	dev-clean	final	total_errors	169.9
cer	max	libri	0.1	0.5	dev-clean	final	total_errors	198.5
cer	count	libri	100.0	8.0	ood	final	total_errors	2958.0
cer	mean	libri	100.0	8.0	ood	final	total_errors	142.5238336713993
cer	std	libri	100.0	8.0	ood	final	total_errors	63.05769689913576
cer	min	libri	100.0	8.0	ood	final	total_errors	69.5
cer	25%	libri	100.0	8.0	ood	final	total_errors	104.5
cer	50%	libri	100.0	8.0	ood	final	total_errors	125.3
cer	75%	libri	100.0	8.0	ood	final	total_errors	160.7
cer	max	libri	100.0	8.0	ood	final	total_errors	800.0
cer	count	libri	10.0	2.0	test-clean	final	total_errors	40.0
cer	mean	libri	10.0	2.0	test-clean	final	total_errors	52.9375
cer	std	libri	10.0	2.0	test-clean	final	total_errors	3.8086734685115218
cer	min	libri	10.0	2.0	test-clean	final	total_errors	43.3
cer	25%	libri	10.0	2.0	test-clean	final	total_errors	50.575
cer	50%	libri	10.0	2.0	test-clean	final	total_errors	53.1
cer	75%	libri	10.0	2.0	test-clean	final	total_errors	55.525
cer	max	libri	10.0	2.0	test-clean	final	total_errors	62.5
cer	count	libri	0.1	0.0	test-clean	final	total_errors	40.0
cer	mean	libri	0.1	0.0	test-clean	final	total_errors	163.1625
cer	std	libri	0.1	0.0	test-clean	final	total_errors	23.065199532784874
cer	min	libri	0.1	0.0	test-clean	final	total_errors	109.2
cer	25%	libri	0.1	0.0	test-clean	final	total_errors	151.0
cer	50%	libri	0.1	0.0	test-clean	final	total_errors	162.7
cer	75%	libri	0.1	0.0	test-clean	final	total_errors	172.77499999999995
cer	max	libri	0.1	0.0	test-clean	final	total_errors	212.8
cer	count	libri	100.0	1.0	test-clean	final	total_errors	40.0
cer	mean	libri	100.0	1.0	test-clean	final	total_errors	6.0474999999999985
cer	std	libri	100.0	1.0	test-clean	final	total_errors	2.1037192339722077
cer	min	libri	100.0	1.0	test-clean	final	total_errors	2.2
cer	25%	libri	100.0	1.0	test-clean	final	total_errors	5.074999999999998
cer	50%	libri	100.0	1.0	test-clean	final	total_errors	5.85
cer	75%	libri	100.0	1.0	test-clean	final	total_errors	7.25
cer	max	libri	100.0	1.0	test-clean	final	total_errors	10.8
cer	count	libri	10.0	0.0	dev-clean	extended	total_errors	40.0
cer	mean	libri	10.0	0.0	dev-clean	extended	total_errors	19.782499999999995
cer	std	libri	10.0	0.0	dev-clean	extended	total_errors	4.917310475015007
cer	min	libri	10.0	0.0	dev-clean	extended	total_errors	13.2
cer	25%	libri	10.0	0.0	dev-clean	extended	total_errors	15.55
cer	50%	libri	10.0	0.0	dev-clean	extended	total_errors	19.0
cer	75%	libri	10.0	0.0	dev-clean	extended	total_errors	22.075
cer	max	libri	10.0	0.0	dev-clean	extended	total_errors	32.5
cer	count	libri	10.0	8.0	test-clean	final	total_errors	40.0
cer	mean	libri	10.0	8.0	test-clean	final	total_errors	86.305
cer	std	libri	10.0	8.0	test-clean	final	total_errors	7.829200764789762
cer	min	libri	10.0	8.0	test-clean	final	total_errors	72.4
cer	25%	libri	10.0	8.0	test-clean	final	total_errors	81.825
cer	50%	libri	10.0	8.0	test-clean	final	total_errors	85.35
cer	75%	libri	10.0	8.0	test-clean	final	total_errors	90.35
cer	max	libri	10.0	8.0	test-clean	final	total_errors	108.7
cer	count	libri	100.0	2.0	test-clean	final	total_errors	40.0
cer	mean	libri	100.0	2.0	test-clean	final	total_errors	5.855
cer	std	libri	100.0	2.0	test-clean	final	total_errors	2.03821817608747
cer	min	libri	100.0	2.0	test-clean	final	total_errors	2.3
cer	25%	libri	100.0	2.0	test-clean	final	total_errors	4.675000000000002
cer	50%	libri	100.0	2.0	test-clean	final	total_errors	5.85
cer	75%	libri	100.0	2.0	test-clean	final	total_errors	6.7250000000000005
cer	max	libri	100.0	2.0	test-clean	final	total_errors	10.9
cer	count	libri	1.0	2.0	ood	final	total_errors	2958.0
cer	mean	libri	1.0	2.0	ood	final	total_errors	114.00226504394828
cer	std	libri	1.0	2.0	ood	final	total_errors	42.77636593010297
cer	min	libri	1.0	2.0	ood	final	total_errors	56.4
cer	25%	libri	1.0	2.0	ood	final	total_errors	89.6
cer	50%	libri	1.0	2.0	ood	final	total_errors	103.4
cer	75%	libri	1.0	2.0	ood	final	total_errors	124.2
cer	max	libri	1.0	2.0	ood	final	total_errors	562.5
cer	count	libri	1.0	2.0	test-clean	final	total_errors	40.0
cer	mean	libri	1.0	2.0	test-clean	final	total_errors	84.38249999999998
cer	std	libri	1.0	2.0	test-clean	final	total_errors	8.248570583238447
cer	min	libri	1.0	2.0	test-clean	final	total_errors	71.7
cer	25%	libri	1.0	2.0	test-clean	final	total_errors	79.94999999999997
cer	50%	libri	1.0	2.0	test-clean	final	total_errors	82.1
cer	75%	libri	1.0	2.0	test-clean	final	total_errors	87.175
cer	max	libri	1.0	2.0	test-clean	final	total_errors	110.6
cer	count	libri	100.0	0.0	ood	final	total_errors	2958.0
cer	mean	libri	100.0	0.0	ood	final	total_errors	35.77481406355647
cer	std	libri	100.0	0.0	ood	final	total_errors	18.824904298896424
cer	min	libri	100.0	0.0	ood	final	total_errors	1.8
cer	25%	libri	100.0	0.0	ood	final	total_errors	21.7
cer	50%	libri	100.0	0.0	ood	final	total_errors	34.1
cer	75%	libri	100.0	0.0	ood	final	total_errors	48.4
cer	max	libri	100.0	0.0	ood	final	total_errors	181.3
cer	count	libri	1.0	8.0	ood	final	total_errors	2958.0
cer	mean	libri	1.0	8.0	ood	final	total_errors	147.63992562542268
cer	std	libri	1.0	8.0	ood	final	total_errors	63.70709482684155
cer	min	libri	1.0	8.0	ood	final	total_errors	63.6
cer	25%	libri	1.0	8.0	ood	final	total_errors	108.6
cer	50%	libri	1.0	8.0	ood	final	total_errors	130.7
cer	75%	libri	1.0	8.0	ood	final	total_errors	164.9
cer	max	libri	1.0	8.0	ood	final	total_errors	818.8
cer	count	libri	10.0	0.5	dev-clean	final	total_errors	40.0
cer	mean	libri	10.0	0.5	dev-clean	final	total_errors	20.2475
cer	std	libri	10.0	0.5	dev-clean	final	total_errors	4.769990996067404
cer	min	libri	10.0	0.5	dev-clean	final	total_errors	12.7
cer	25%	libri	10.0	0.5	dev-clean	final	total_errors	16.775000000000002
cer	50%	libri	10.0	0.5	dev-clean	final	total_errors	19.950000000000006
cer	75%	libri	10.0	0.5	dev-clean	final	total_errors	21.775
cer	max	libri	10.0	0.5	dev-clean	final	total_errors	32.6
cer	count	libri	10.0	0.0	test-clean	extended	total_errors	40.0
cer	mean	libri	10.0	0.0	test-clean	extended	total_errors	19.1625
cer	std	libri	10.0	0.0	test-clean	extended	total_errors	4.779050839139184
cer	min	libri	10.0	0.0	test-clean	extended	total_errors	9.5
cer	25%	libri	10.0	0.0	test-clean	extended	total_errors	17.375
cer	50%	libri	10.0	0.0	test-clean	extended	total_errors	19.05
cer	75%	libri	10.0	0.0	test-clean	extended	total_errors	21.025
cer	max	libri	10.0	0.0	test-clean	extended	total_errors	33.6
cer	count	libri	1.0	8.0	dev-clean	final	total_errors	40.0
cer	mean	libri	1.0	8.0	dev-clean	final	total_errors	89.62499999999996
cer	std	libri	1.0	8.0	dev-clean	final	total_errors	8.87519591694192
cer	min	libri	1.0	8.0	dev-clean	final	total_errors	75.7
cer	25%	libri	1.0	8.0	dev-clean	final	total_errors	82.9
cer	50%	libri	1.0	8.0	dev-clean	final	total_errors	87.35
cer	75%	libri	1.0	8.0	dev-clean	final	total_errors	95.05
cer	max	libri	1.0	8.0	dev-clean	final	total_errors	113.2
cer	count	libri	1.0	1.0	test-clean	final	total_errors	40.0
cer	mean	libri	1.0	1.0	test-clean	final	total_errors	80.73
cer	std	libri	1.0	1.0	test-clean	final	total_errors	4.9938012857993535
cer	min	libri	1.0	1.0	test-clean	final	total_errors	72.5
cer	25%	libri	1.0	1.0	test-clean	final	total_errors	77.57499999999997
cer	50%	libri	1.0	1.0	test-clean	final	total_errors	79.95
cer	75%	libri	1.0	1.0	test-clean	final	total_errors	83.875
cer	max	libri	1.0	1.0	test-clean	final	total_errors	95.5
cer	count	libri	1.0	8.0	test-clean	final	total_errors	40.0
cer	mean	libri	1.0	8.0	test-clean	final	total_errors	92.685
cer	std	libri	1.0	8.0	test-clean	final	total_errors	10.80411958467695
cer	min	libri	1.0	8.0	test-clean	final	total_errors	75.1
cer	25%	libri	1.0	8.0	test-clean	final	total_errors	87.225
cer	50%	libri	1.0	8.0	test-clean	final	total_errors	89.55000000000003
cer	75%	libri	1.0	8.0	test-clean	final	total_errors	95.725
cer	max	libri	1.0	8.0	test-clean	final	total_errors	128.1
cer	count	libri	1.0	0.5	dev-clean	final	total_errors	40.0
cer	mean	libri	1.0	0.5	dev-clean	final	total_errors	78.76000000000002
cer	std	libri	1.0	0.5	dev-clean	final	total_errors	4.887335806147485
cer	min	libri	1.0	0.5	dev-clean	final	total_errors	71.8
cer	25%	libri	1.0	0.5	dev-clean	final	total_errors	75.675
cer	50%	libri	1.0	0.5	dev-clean	final	total_errors	77.6
cer	75%	libri	1.0	0.5	dev-clean	final	total_errors	80.92500000000003
cer	max	libri	1.0	0.5	dev-clean	final	total_errors	97.2
cer	count	libri	10.0	-1.0	dev-clean	final	total_errors	40.0
cer	mean	libri	10.0	-1.0	dev-clean	final	total_errors	91.175
cer	std	libri	10.0	-1.0	dev-clean	final	total_errors	6.438296876245043
cer	min	libri	10.0	-1.0	dev-clean	final	total_errors	74.5
cer	25%	libri	10.0	-1.0	dev-clean	final	total_errors	87.45
cer	50%	libri	10.0	-1.0	dev-clean	final	total_errors	91.0
cer	75%	libri	10.0	-1.0	dev-clean	final	total_errors	95.625
cer	max	libri	10.0	-1.0	dev-clean	final	total_errors	109.5
cer	count	libri	10.0	8.0	dev-clean	final	total_errors	40.0
cer	mean	libri	10.0	8.0	dev-clean	final	total_errors	84.525
cer	std	libri	10.0	8.0	dev-clean	final	total_errors	7.215927894915207
cer	min	libri	10.0	8.0	dev-clean	final	total_errors	74.8
cer	25%	libri	10.0	8.0	dev-clean	final	total_errors	78.075
cer	50%	libri	10.0	8.0	dev-clean	final	total_errors	83.35
cer	75%	libri	10.0	8.0	dev-clean	final	total_errors	90.025
cer	max	libri	10.0	8.0	dev-clean	final	total_errors	104.2
cer	count	libri	10.0	1.0	test-clean	extended	total_errors	40.0
cer	mean	libri	10.0	1.0	test-clean	extended	total_errors	16.307499999999994
cer	std	libri	10.0	1.0	test-clean	extended	total_errors	3.872744173825253
cer	min	libri	10.0	1.0	test-clean	extended	total_errors	8.1
cer	25%	libri	10.0	1.0	test-clean	extended	total_errors	14.375
cer	50%	libri	10.0	1.0	test-clean	extended	total_errors	16.3
cer	75%	libri	10.0	1.0	test-clean	extended	total_errors	18.525
cer	max	libri	10.0	1.0	test-clean	extended	total_errors	26.6
cer	count	libri	10.0	1.0	ood	final	total_errors	2958.0
cer	mean	libri	10.0	1.0	ood	final	total_errors	45.8775524002705
cer	std	libri	10.0	1.0	ood	final	total_errors	21.165114844908512
cer	min	libri	10.0	1.0	ood	final	total_errors	2.3
cer	25%	libri	10.0	1.0	ood	final	total_errors	33.225
cer	50%	libri	10.0	1.0	ood	final	total_errors	44.0
cer	75%	libri	10.0	1.0	ood	final	total_errors	56.9
cer	max	libri	10.0	1.0	ood	final	total_errors	475.0
cer	count	libri	1.0	-1.0	ood	final	total_errors	2958.0
cer	mean	libri	1.0	-1.0	ood	final	total_errors	207.33468559837792
cer	std	libri	1.0	-1.0	ood	final	total_errors	96.14549182002257
cer	min	libri	1.0	-1.0	ood	final	total_errors	69.6
cer	25%	libri	1.0	-1.0	ood	final	total_errors	151.225
cer	50%	libri	1.0	-1.0	ood	final	total_errors	185.7
cer	75%	libri	1.0	-1.0	ood	final	total_errors	231.7
cer	max	libri	1.0	-1.0	ood	final	total_errors	1220.0
cer	count	libri	10.0	2.0	dev-clean	final	total_errors	40.0
cer	mean	libri	10.0	2.0	dev-clean	final	total_errors	52.96500000000001
cer	std	libri	10.0	2.0	dev-clean	final	total_errors	4.1635506297094365
cer	min	libri	10.0	2.0	dev-clean	final	total_errors	43.7
cer	25%	libri	10.0	2.0	dev-clean	final	total_errors	50.05
cer	50%	libri	10.0	2.0	dev-clean	final	total_errors	53.05
cer	75%	libri	10.0	2.0	dev-clean	final	total_errors	55.39999999999999
cer	max	libri	10.0	2.0	dev-clean	final	total_errors	63.6
cer	count	libri	100.0	-1.0	test-clean	final	total_errors	40.0
cer	mean	libri	100.0	-1.0	test-clean	final	total_errors	16.427500000000002
cer	std	libri	100.0	-1.0	test-clean	final	total_errors	3.54465921836768
cer	min	libri	100.0	-1.0	test-clean	final	total_errors	8.8
cer	25%	libri	100.0	-1.0	test-clean	final	total_errors	14.5
cer	50%	libri	100.0	-1.0	test-clean	final	total_errors	16.75
cer	75%	libri	100.0	-1.0	test-clean	final	total_errors	19.225
cer	max	libri	100.0	-1.0	test-clean	final	total_errors	22.8
cer	count	libri	0.1	1.0	test-clean	final	total_errors	40.0
cer	mean	libri	0.1	1.0	test-clean	final	total_errors	84.52000000000002
cer	std	libri	0.1	1.0	test-clean	final	total_errors	6.580086508666772
cer	min	libri	0.1	1.0	test-clean	final	total_errors	68.6
cer	25%	libri	0.1	1.0	test-clean	final	total_errors	79.64999999999998
cer	50%	libri	0.1	1.0	test-clean	final	total_errors	84.45
cer	75%	libri	0.1	1.0	test-clean	final	total_errors	88.95000000000002
cer	max	libri	0.1	1.0	test-clean	final	total_errors	99.7
cer	count	libri	1.0	1.0	ood	final	total_errors	2958.0
cer	mean	libri	1.0	1.0	ood	final	total_errors	92.98397565922899
cer	std	libri	1.0	1.0	ood	final	total_errors	29.35462313457791
cer	min	libri	1.0	1.0	ood	final	total_errors	36.4
cer	25%	libri	1.0	1.0	ood	final	total_errors	74.7
cer	50%	libri	1.0	1.0	ood	final	total_errors	84.4
cer	75%	libri	1.0	1.0	ood	final	total_errors	102.1
cer	max	libri	1.0	1.0	ood	final	total_errors	350.0
cer	count	libri	100.0	-1.0	ood	final	total_errors	2958.0
cer	mean	libri	100.0	-1.0	ood	final	total_errors	41.95023664638275
cer	std	libri	100.0	-1.0	ood	final	total_errors	20.80516941396312
cer	min	libri	100.0	-1.0	ood	final	total_errors	2.3
cer	25%	libri	100.0	-1.0	ood	final	total_errors	29.3
cer	50%	libri	100.0	-1.0	ood	final	total_errors	40.2
cer	75%	libri	100.0	-1.0	ood	final	total_errors	52.375
cer	max	libri	100.0	-1.0	ood	final	total_errors	475.0
cer	count	libri	10.0	-1.0	test-clean	final	total_errors	40.0
cer	mean	libri	10.0	-1.0	test-clean	final	total_errors	91.4
cer	std	libri	10.0	-1.0	test-clean	final	total_errors	8.633268983029158
cer	min	libri	10.0	-1.0	test-clean	final	total_errors	76.7
cer	25%	libri	10.0	-1.0	test-clean	final	total_errors	85.4
cer	50%	libri	10.0	-1.0	test-clean	final	total_errors	91.15
cer	75%	libri	10.0	-1.0	test-clean	final	total_errors	96.25
cer	max	libri	10.0	-1.0	test-clean	final	total_errors	120.1
cer	count	libri	0.1	1.0	ood	final	total_errors	2958.0
cer	mean	libri	0.1	1.0	ood	final	total_errors	89.9659905341444
cer	std	libri	0.1	1.0	ood	final	total_errors	24.763774574215702
cer	min	libri	0.1	1.0	ood	final	total_errors	53.5
cer	25%	libri	0.1	1.0	ood	final	total_errors	74.1
cer	50%	libri	0.1	1.0	ood	final	total_errors	82.9
cer	75%	libri	0.1	1.0	ood	final	total_errors	97.2
cer	max	libri	0.1	1.0	ood	final	total_errors	294.6
cer	count	libri	0.1	-1.0	test-clean	final	total_errors	40.0
cer	mean	libri	0.1	-1.0	test-clean	final	total_errors	104.1875
cer	std	libri	0.1	-1.0	test-clean	final	total_errors	14.200292295655444
cer	min	libri	0.1	-1.0	test-clean	final	total_errors	74.3
cer	25%	libri	0.1	-1.0	test-clean	final	total_errors	95.85
cer	50%	libri	0.1	-1.0	test-clean	final	total_errors	102.6
cer	75%	libri	0.1	-1.0	test-clean	final	total_errors	109.45
cer	max	libri	0.1	-1.0	test-clean	final	total_errors	147.8
cer	count	libri	0.1	2.0	test-clean	final	total_errors	40.0
cer	mean	libri	0.1	2.0	test-clean	final	total_errors	75.685
cer	std	libri	0.1	2.0	test-clean	final	total_errors	5.375230466138412
cer	min	libri	0.1	2.0	test-clean	final	total_errors	69.2
cer	25%	libri	0.1	2.0	test-clean	final	total_errors	71.55
cer	50%	libri	0.1	2.0	test-clean	final	total_errors	74.65
cer	75%	libri	0.1	2.0	test-clean	final	total_errors	77.67500000000003
cer	max	libri	0.1	2.0	test-clean	final	total_errors	90.8
cer	count	libri	100.0	8.0	test-clean	final	total_errors	40.0
cer	mean	libri	100.0	8.0	test-clean	final	total_errors	86.5975
cer	std	libri	100.0	8.0	test-clean	final	total_errors	8.330681244652203
cer	min	libri	100.0	8.0	test-clean	final	total_errors	72.8
cer	25%	libri	100.0	8.0	test-clean	final	total_errors	81.60000000000002
cer	50%	libri	100.0	8.0	test-clean	final	total_errors	84.65
cer	75%	libri	100.0	8.0	test-clean	final	total_errors	88.375
cer	max	libri	100.0	8.0	test-clean	final	total_errors	112.4
cer	count	libri	0.1	8.0	dev-clean	final	total_errors	40.0
cer	mean	libri	0.1	8.0	dev-clean	final	total_errors	84.95250000000001
cer	std	libri	0.1	8.0	dev-clean	final	total_errors	8.132870546943026
cer	min	libri	0.1	8.0	dev-clean	final	total_errors	74.1
cer	25%	libri	0.1	8.0	dev-clean	final	total_errors	78.52499999999998
cer	50%	libri	0.1	8.0	dev-clean	final	total_errors	82.55000000000003
cer	75%	libri	0.1	8.0	dev-clean	final	total_errors	89.925
cer	max	libri	0.1	8.0	dev-clean	final	total_errors	103.9
cer	count	libri	100.0	0.0	test-clean	final	total_errors	40.0
cer	mean	libri	100.0	0.0	test-clean	final	total_errors	7.875
cer	std	libri	100.0	0.0	test-clean	final	total_errors	2.9322040366967155
